price,mileage,color,model,engine,specs,bodytype,city
"$18,999 ","Mileage: 72,936 miles",Silver,2011 Nissan Titan SV,8 Cyl,"Used 2011 Nissan Titan SV with 4WD, Alloy Wheels, Cruise Control, CD (Single Disc), Towing Package, Air Conditioning, Cloth Seats, Power Steering, Power Windows, AM/FM, Power Seat (Driver)",Pickup,Seattle
"$13,886 ","Mileage: 20,236 miles",Blue,2016 Ford Fusion SE,4 Cyl,"Used 2016 Ford Fusion SE with FWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Split/Folding Seats, Air Conditioning, MP3, Satellite Radio, Cloth Seats",Sedan,Seattle
"$25,880 ","Mileage: 25,611 miles",Red,2016 Ram 1500 SLT,8 Cyl,"Used 2016 Ram 1500 SLT with 4WD, Alloy Wheels, Keyless Entry, Quad Cab, Cruise Control, Split/Folding Seats, Air Conditioning, Satellite Radio, Cloth Seats, Power Steering, Power Windows",Pickup,Seattle
"$17,981 ","Mileage: 24,722 miles",Blue,2014 Ford Mustang,6 Cyl,"Used 2014 Ford Mustang with RWD, Leather Seats, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, MP3, Satellite Radio, Power Steering",Convertible,Seattle
"$12,841 ","Mileage: 39,711 miles",Burgundy,2015 Volkswagen Passat S,4 Cyl,"Used 2015 Volkswagen Passat S with FWD, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Cloth Seats, Power Steering, Power Windows",Sedan,Seattle
"$23,481 ","Mileage: 60,205 miles",Gray,2013 Ram 1500 ST,8 Cyl,"Used 2013 Ram 1500 ST with 4WD, Trailer Hitch, Navigation System, Quad Cab, Cruise Control, Split/Folding Seats, Air Conditioning, Cloth Seats, Power Steering, Power Windows, AM/FM",Pickup,Seattle
"$9,999 ","Mileage: 114,421 miles",Gray,2006 Ford F-150 XLT,8 Cyl,"Used 2006 Ford F-150 XLT with RWD, Cruise Control, CD (Single Disc), Towing Package, Split/Folding Seats, Air Conditioning, Cloth Seats, Power Steering, AM/FM, Power Locks",Pickup,Seattle
"$15,999 ","Mileage: 163,383 miles",White,2014 Chevrolet Silverado 1500 LT,8 Cyl,"Used 2014 Chevrolet Silverado 1500 LT with 4WD, Double Cab, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Power Steering, AM/FM, Intermittent Wipers",Pickup,Seattle
"$13,788 ","Mileage: 80,607 miles",White,2011 Cadillac CTS Base,6 Cyl,"Used 2011 Cadillac CTS Base with AWD, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, MP3, Satellite Radio, Power Steering, AM/FM",Sedan,Seattle
"$19,120 ","Mileage: 38,842 miles",Red,2015 Chevrolet Camaro LT,6 Cyl,"Used 2015 Chevrolet Camaro LT with RWD, Leather Seats, Fog Lights, Navigation System, Keyless Entry, Cruise Control, Heated Seats, Rear-View Camera, Air Conditioning, Satellite Radio, Power Steering",Convertible,Seattle
"$23,999 ","Mileage: 81,052 miles",Gray,2011 Chevrolet Silverado 1500 LT,8 Cyl,"Used 2011 Chevrolet Silverado 1500 LT with 4WD, Alloy Wheels, Cruise Control, CD (Single Disc), Towing Package, Split/Folding Seats, Air Conditioning, Cloth Seats, Power Steering, Power Windows, AM/FM",Pickup,Seattle
"$42,995 ","Mileage: 6,684 miles",White,2016 Mercedes-Benz E-Class E 350,6 Cyl,"Used 2016 Mercedes-Benz E-Class E 350 with RWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, MP3, Power Steering, Power Windows, AM/FM, Aux Audio Adapter",Sedan,Seattle
"$28,089 ","Mileage: 34,865 miles",Gray,2016 Ford Edge Titanium,4 Cyl,"Used 2016 Ford Edge Titanium with AWD, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Rear-View Camera, Split/Folding Seats, Air Conditioning, MP3",SUV,Seattle
"$25,995 ","Mileage: 43,042 miles",White,2011 Nissan Titan SL,8 Cyl,"Used 2011 Nissan Titan SL with 4WD, Fog Lights, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3",Pickup,Seattle
"$7,999 ","Mileage: 163,196 miles",White,2007 Ford F-150 XLT,8 Cyl,"Used 2007 Ford F-150 XLT with 4WD, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, Power Steering, AM/FM, Intermittent Wipers, Power Locks, Front Airbags (Driver)",Pickup,Seattle
"$19,404 ","Mileage: 35,584 miles",Gray,2016 Chrysler Town & Country Touring,6 Cyl,"Used 2016 Chrysler Town & Country Touring with FWD, Leather Seats, Fog Lights, Alloy Wheels, Third Row Seating, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Rear-View Camera, Split/Folding Seats",Minivan,Seattle
"$16,674 ","Mileage: 21,635 miles",White,2016 Ford Transit Connect XLT,4 Cyl,"Used 2016 Ford Transit Connect XLT with FWD, Fog Lights, Alloy Wheels, Third Row Seating, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Split/Folding Seats, Air Conditioning, MP3",Minivan,Seattle
"$17,981 ","Mileage: 24,303 miles",Red,2014 Ford Mustang,6 Cyl,"Used 2014 Ford Mustang with RWD, Leather Seats, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, MP3, Satellite Radio, Power Steering",Convertible,Seattle
"$21,814 ","Mileage: 23,804 miles",White,2016 Nissan Frontier SV,6 Cyl,"Used 2016 Nissan Frontier SV with 4WD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Satellite Radio, Cloth Seats, Power Steering",Pickup,Seattle
"$16,974 ","Mileage: 11,906 miles",Black,2017 Toyota Camry LE,4 Cyl,"Used 2017 Toyota Camry LE with FWD, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Split/Folding Seats, Air Conditioning, MP3, Power Steering, Power Windows, AM/FM",Sedan,Seattle
"$9,975 ","Mileage: 38,425 miles",Gray,2014 Nissan Sentra SR,4 Cyl,"Used 2014 Nissan Sentra SR with FWD, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Cloth Seats, Power Steering",Sedan,Seattle
"$26,455 ","Mileage: 28,874 miles",Gray,2016 Ford Explorer XLT,6 Cyl,"Used 2016 Ford Explorer XLT with 4WD, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, Air Conditioning, Power Windows, AM/FM, Trip Computer, Power Seat (Driver), Intermittent Wipers",SUV,Seattle
"$42,995 ","Mileage: 3,709 miles",Black,2016 Mercedes-Benz E-Class E 350,6 Cyl,"Used 2016 Mercedes-Benz E-Class E 350 with RWD, Alloy Wheels, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Rear-View Camera, Air Conditioning, MP3, Power Steering, Power Windows",Sedan,Seattle
"$25,989 ","Mileage: 37,130 miles",Red,2006 BMW M5,10 Cyl,"Used 2006 BMW M5 with RWD, Leather Seats, Power Sun/Moonroof, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Air Conditioning, Power Steering",Sedan,Seattle
"$26,320 ","Mileage: 23,587 miles",Red,2016 Ram 1500 SLT,8 Cyl,"Used 2016 Ram 1500 SLT with 4WD, Alloy Wheels, Keyless Entry, Quad Cab, Cruise Control, Split/Folding Seats, Air Conditioning, Satellite Radio, Cloth Seats, Power Steering, Power Windows",Pickup,Seattle
"$16,974 ","Mileage: 17,081 miles",White,2017 Ford Fusion SE,4 Cyl,"Used 2017 Ford Fusion SE with FWD, Remote Start, Leather Seats, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Rear-View Camera",Sedan,Seattle
"$10,999 ","Mileage: 133,015 miles",Blue,2007 GMC Yukon SLE,8 Cyl,"Used 2007 GMC Yukon SLE with RWD, Fog Lights, Trailer Hitch, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Power Steering, AM/FM",SUV,Seattle
"$269,577 ","Mileage: 4,559 miles",Silver,2006 Mercedes-Benz SLR McLaren,8 Cyl,"Used 2006 Mercedes-Benz SLR McLaren with RWD, Leather Seats, Alloy Wheels, Keyless Entry, Cruise Control, Air Conditioning, Power Steering, Power Windows, AM/FM, 4-Wheel Disc Brakes, Power Locks",Coupe,Seattle
"$18,287 ","Mileage: 37,548 miles",White,2015 Chevrolet Camaro LT,6 Cyl,"Used 2015 Chevrolet Camaro LT with RWD, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, Rear-View Camera, Air Conditioning, Satellite Radio, Cloth Seats, Power Steering, Power Windows",Convertible,Seattle
"$8,999 ","Mileage: 140,916 miles",Silver,2007 Mercedes-Benz GL-Class GL 450,8 Cyl,"Used 2007 Mercedes-Benz GL-Class GL 450 with 4WD, Fog Lights, Third Row Seating, Keyless Entry, Cruise Control, Heated Seats, Split/Folding Seats, Air Conditioning, MP3, Power Steering, AM/FM",SUV,Seattle
"$11,999 ","Mileage: 111,717 miles",White,2011 Ram 1500 ST,8 Cyl,"Used 2011 Ram 1500 ST with 4WD, CD (Single Disc), Air Conditioning, MP3, Power Steering, AM/FM, Intermittent Wipers, Front Airbags (Driver)",Pickup,Seattle
"$18,995 ","Mileage: 56,354 miles",Black,2013 BMW 3 Series,6 Cyl,"Used 2013 BMW 3 Series with RWD, Fog Lights, Alloy Wheels, Navigation System, Keyless Entry, CD (Single Disc), Air Conditioning, MP3, Power Steering, Power Windows, AM/FM",Sedan,Seattle
"$53,996 ","Mileage: 16,698 miles",Black,2013 Mercedes-Benz CLS 63 AMG,8 Cyl,"Used 2013 Mercedes-Benz CLS 63 AMG with RWD, Leather Seats, Fog Lights, Alloy Wheels, Navigation System, Heated Seats, Rear-View Camera, DVD, Air Conditioning, Satellite Radio, Power Steering",Sedan,Seattle
"$35,084 ","Mileage: 91,181 miles",Black,2011 Ford F-350 Lariat,8 Cyl,"Used 2011 Ford F-350 Lariat with 4WD, Leather Seats, Fog Lights, Trailer Hitch, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, CD (Single Disc), Towing Package, Rear-View Camera",Pickup,Seattle
"$27,999 ","Mileage: 40,745 miles",Black,2014 Lexus IS 350,6 Cyl,"Used 2014 Lexus IS 350 with RWD, Leather Seats, Alloy Wheels, Cruise Control, Heated Seats, CD (Single Disc), Rear-View Camera, Air Conditioning, Power Steering, Power Windows, AM/FM",Sedan,Seattle
"$5,322 ","Mileage: 125,952 miles",Silver,2004 BMW X3 3.0i,6 Cyl,"Used 2004 BMW X3 3.0i with AWD, Alloy Wheels, Cruise Control, CD (Single Disc), Air Conditioning, Power Steering, Power Windows, AM/FM, Power Locks",SUV,Seattle
"$5,495 ","Mileage: 140,614 miles",Unspecified,2004 BMW 5 Series 525i,6 Cyl,"Used 2004 BMW 5 Series 525i with RWD, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, Power Steering, Power Windows, AM/FM",Sedan,Seattle
"$11,999 ","Mileage: 82,285 miles",Gray,2013 Honda Accord EX,4 Cyl,"Used 2013 Honda Accord EX with FWD, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Air Conditioning, MP3, Cloth Seats",Sedan,Seattle
"$20,999 ","Mileage: 99,108 miles",Black,2010 Ford F-150 Platinum,8 Cyl,"Used 2010 Ford F-150 Platinum with 4WD, Leather Seats, Fog Lights, Trailer Hitch, Alloy Wheels, Keyless Entry, Cruise Control, Heated Seats, Split/Folding Seats, Air Conditioning, MP3",Pickup,Seattle
"$7,988 ","Mileage: 51,890 miles",Black,2012 Ford Focus SE,4 Cyl,"Used 2012 Ford Focus SE with FWD, Fog Lights, Keyless Entry, CD (Single Disc), Air Conditioning, MP3, Cloth Seats, Power Steering, Power Windows, AM/FM, Aux Audio Adapter",Sedan,Seattle
"$17,998 ","Mileage: 56,192 miles",Gray,2010 Lexus GS 350,6 Cyl,"Used 2010 Lexus GS 350 with RWD, Cruise Control, Air Conditioning, Front Airbags (Driver)",Sedan,Seattle
"$11,750 ","Mileage: 76,289 miles",Silver,2014 Toyota Camry SE,4 Cyl,"Used 2014 Toyota Camry SE with FWD, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Power Steering, Power Windows",Sedan,Seattle
"$10,500 ","Mileage: 117,547 miles",Gray,2007 Acura RDX Technology,4 Cyl,"Used 2007 Acura RDX Technology with AWD, Leather Seats, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, Heated Seats, Rear-View Camera, Air Conditioning",SUV,Seattle
"$14,214 ","Mileage: 33,470 miles",Yellow,2005 Dodge Ram 1500 SLT,8 Cyl,"Used 2005 Dodge Ram 1500 SLT with 4WD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Towing Package, Split/Folding Seats, Air Conditioning, Cloth Seats, Power Steering, Power Windows",Pickup,Seattle
"$62,874 ","Mileage: 20,621 miles",Unspecified,2016 Cadillac Escalade ESV,8 Cyl,"Used 2016 Cadillac Escalade ESV with 4WD, Remote Start, Leather Seats, Fog Lights, Power Sun/Moonroof, Trailer Hitch, Alloy Wheels, Third Row Seating, Navigation System, Keyless Entry, Cruise Control",SUV,Seattle
"$14,999 ","Mileage: 60,473 miles",White,2014 Ford Taurus SEL,6 Cyl,"Used 2014 Ford Taurus SEL with AWD, Alloy Wheels, Navigation System, Keyless Entry, CD (Single Disc), Rear-View Camera, Split/Folding Seats, Air Conditioning, MP3, Satellite Radio, Cloth Seats",Sedan,Seattle
"$8,999 ","Mileage: 183,552 miles",Blue,2007 Chevrolet Silverado 1500 LT,8 Cyl,"Used 2007 Chevrolet Silverado 1500 LT with 4WD, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, Power Steering, AM/FM, Intermittent Wipers, Power Locks, Rear Window Defroster",Pickup,Seattle
"$13,888 ","Mileage: 64,933 miles",Silver,2012 Nissan Juke,4 Cyl,"Used 2012 Nissan Juke with AWD, Leather Seats, Fog Lights, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, Heated Seats, Rear-View Camera, Air Conditioning, MP3",SUV,Seattle
"$19,950 ","Mileage: 48,791 miles",Black,2012 Chevrolet Traverse LT,6 Cyl,"Used 2012 Chevrolet Traverse LT with AWD, Alloy Wheels, Third Row Seating, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Towing Package, Rear-View Camera, Air Conditioning, Power Steering",SUV,Seattle
"$13,950 ","Mileage: 37,200 miles",Unspecified,2014 Mini Cooper Clubman,4 Cyl,"Used 2014 Mini Cooper Clubman with FWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Satellite Radio, Power Steering, Power Windows",Wagon,Seattle
"$32,999 ","Mileage: 30,766 miles",Black,2016 BMW 4 Series 428i,4 Cyl,"Used 2016 BMW 4 Series 428i with RWD, Leather Seats, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, Power Steering, Power Windows, AM/FM, Power Seat (Driver)",Convertible,Seattle
"$16,598 ","Mileage: 45,387 miles",Black,2012 Buick Regal GS,4 Cyl,"Used 2012 Buick Regal GS with FWD, Power Sun/Moonroof, Alloy Wheels, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Satellite Radio",Sedan,Seattle
"$22,999 ","Mileage: 89,173 miles",Silver,2010 Jeep Wrangler Sahara,6 Cyl,"Used 2010 Jeep Wrangler Sahara with 4WD, Alloy Wheels, Cruise Control, CD (Single Disc), Towing Package, Air Conditioning, Cloth Seats, Power Steering, Power Windows, AM/FM, Power Locks",SUV,Seattle
"$22,768 ","Mileage: 6,701 miles",Unspecified,2016 Honda CR-V LX,4 Cyl,"Used 2016 Honda CR-V LX with AWD, Cruise Control, CD (Single Disc), Rear-View Camera, Air Conditioning, MP3, Cloth Seats, Power Steering, AM/FM, 4-Wheel Disc Brakes, Intermittent Wipers",SUV,Seattle
"$22,653 ","Mileage: 6,070 miles",Unspecified,2016 Honda CR-V LX,4 Cyl,"Used 2016 Honda CR-V LX with AWD, Cruise Control, CD (Single Disc), Rear-View Camera, Air Conditioning, MP3, Cloth Seats, Power Steering, AM/FM, 4-Wheel Disc Brakes, Intermittent Wipers",SUV,Seattle
"$10,495 ","Mileage: 40,039 miles",White,2014 Volkswagen Jetta S,4 Cyl,"Used 2014 Volkswagen Jetta S with FWD, Keyless Entry, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Cloth Seats, Power Steering, AM/FM, 4-Wheel Disc Brakes, Trip Computer",Sedan,Seattle
"$15,788 ","Mileage: 90,696 miles",Silver,2008 Mercedes-Benz GL-Class GL 450,8 Cyl,"Used 2008 Mercedes-Benz GL-Class GL 450 with 4WD, Fog Lights, Alloy Wheels, Third Row Seating, Keyless Entry, Cruise Control, Heated Seats, Air Conditioning, MP3, Power Steering, Power Windows",SUV,Seattle
"$15,995 ","Mileage: 77,631 miles",Black,2008 Mercedes-Benz CLS 550,8 Cyl,"Used 2008 Mercedes-Benz CLS 550 with RWD, Leather Seats, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, MP3, Satellite Radio",Coupe,Seattle
"$43,996 ","Mileage: 39,324 miles",Black,2014 Cadillac Escalade ESV,8 Cyl,"Used 2014 Cadillac Escalade ESV with AWD, Remote Start, Leather Seats, Fog Lights, Alloy Wheels, Third Row Seating, Navigation System, Keyless Entry, Cruise Control, Heated Seats, Towing Package",SUV,Seattle
"$278,800 ","Mileage: 5,930 miles",Gray,2006 Ford GT,8 Cyl,"Used 2006 Ford GT with RWD, Leather Seats, Fog Lights, Alloy Wheels, Keyless Entry, CD (Single Disc), Air Conditioning, Power Steering, Power Windows, AM/FM, 4-Wheel Disc Brakes",Coupe,Seattle
"$10,990 ","Mileage: 135,881 miles",White,2000 Dodge Ram 2500 ST,10 Cyl,"Used 2000 Dodge Ram 2500 ST with 4WD, Quad Cab, Split/Folding Seats, Power Steering, AM/FM, Intermittent Wipers, Front Airbags (Driver)",Pickup,Seattle
"$4,998 ","Mileage: 144,125 miles",Black,2010 Ford Focus SE,4 Cyl,"Used 2010 Ford Focus SE with FWD, Alloy Wheels, Keyless Entry, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Satellite Radio, Cloth Seats, Power Steering, Power Windows",Sedan,Seattle
"$15,414 ","Mileage: 33,424 miles",White,2014 Ford Mustang,6 Cyl,"Used 2014 Ford Mustang with RWD, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, MP3, Cloth Seats, Power Steering, Power Windows, AM/FM, 4-Wheel Disc Brakes",Convertible,Seattle
"$15,414 ","Mileage: 36,415 miles",White,2014 Ford Mustang,6 Cyl,"Used 2014 Ford Mustang with RWD, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, MP3, Cloth Seats, Power Steering, Power Windows, AM/FM, 4-Wheel Disc Brakes",Convertible,Seattle
"$5,999 ","Mileage: 174,770 miles",Black,2007 Ford Explorer Eddie Bauer,6 Cyl,"Used 2007 Ford Explorer Eddie Bauer with RWD, Leather Seats, Alloy Wheels, Third Row Seating, CD (Single Disc), Towing Package, Air Conditioning, Power Steering, Power Windows, AM/FM, Power Locks",SUV,Seattle
"$21,431 ","Mileage: 35,186 miles",Silver,2014 Ford Edge Limited,6 Cyl,"Used 2014 Ford Edge Limited with FWD, Alloy Wheels, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Rear-View Camera, Split/Folding Seats, Air Conditioning, MP3, Satellite Radio",SUV,Seattle
"$20,995 ","Mileage: 20,344 miles",Blue,2014 Mercedes-Benz C-Class C 250,4 Cyl,"Used 2014 Mercedes-Benz C-Class C 250 with RWD, Fog Lights, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, Power Steering, AM/FM, Aux Audio Adapter",Sedan,Seattle
"$10,675 ","Mileage: 118,850 miles",Gray,2008 Mercedes-Benz C-Class C 350,6 Cyl,"Used 2008 Mercedes-Benz C-Class C 350 with RWD, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Air Conditioning, MP3, Satellite Radio",Sedan,Seattle
"$16,876 ","Mileage: 38,031 miles",White,2016 Dodge Grand Caravan SXT,6 Cyl,"Used 2016 Dodge Grand Caravan SXT with FWD, Alloy Wheels, Third Row Seating, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Cloth Seats, Power Steering",Minivan,Seattle
"$7,999 ","Mileage: 116,097 miles",Black,2008 Ford Edge Limited,6 Cyl,"Used 2008 Ford Edge Limited with FWD, Fog Lights, Keyless Entry, Cruise Control, Heated Seats, Split/Folding Seats, Air Conditioning, MP3, Power Steering, AM/FM, Power Seat (Driver)",SUV,Seattle
"$16,898 ","Mileage: 15,184 miles",Blue,2016 Chevrolet Cruze Premier,4 Cyl,"Used 2016 Chevrolet Cruze Premier with FWD, Leather Seats, Alloy Wheels, Keyless Entry, Cruise Control, Heated Seats, Rear-View Camera, Split/Folding Seats, Air Conditioning, Satellite Radio, Power Steering",Sedan,Seattle
"$26,950 ","Mileage: 36,315 miles",Gray,2016 Subaru Outback 3.6R Limited,6 Cyl,"Used 2016 Subaru Outback 3.6R Limited with AWD, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Rear-View Camera, Split/Folding Seats, Air Conditioning, MP3",Wagon,Seattle
"$5,288 ","Mileage: 63,600 miles",White,2007 Chrysler PT Cruiser Base,4 Cyl,"Used 2007 Chrysler PT Cruiser Base with FWD, Keyless Entry, CD (Single Disc), Split/Folding Seats, MP3, Power Steering, AM/FM, Aux Audio Adapter, Intermittent Wipers, Power Locks, Rear Window Defroster",Wagon,Seattle
